149492,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,34
149494,2013-08-03,2013-08-03,37,Dearborn St & Adams St,29
149495,2013-08-03,2013-08-03,126,Clark St & North Ave,36
149498,2013-08-03,2013-08-03,126,Clark St & North Ave,36
149499,2013-08-03,2013-08-03,176,Clark St & Elm St,35
149501,2013-08-03,2013-08-03,37,Dearborn St & Adams St,35
149502,2013-08-03,2013-08-03,29,Noble St & Milwaukee Ave,1
149503,2013-08-03,2013-08-03,173,Mies van der Rohe Way & Chicago Ave,26
149505,2013-08-03,2013-08-03,37,Dearborn St & Adams St,35
149506,2013-08-03,2013-08-03,173,Mies van der Rohe Way & Chicago Ave,25
149507,2013-08-03,2013-08-03,176,Clark St & Elm St,23
149508,2013-08-03,2013-08-03,91,Clinton St & Washington Blvd,30
149509,2013-08-03,2013-08-03,97,Museum Campus,13
149510,2013-08-03,2013-08-03,173,Mies van der Rohe Way & Chicago Ave,26
149514,2013-08-03,2013-08-03,97,Museum Campus,13
149516,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,34
149517,2013-08-03,2013-08-03,174,Canal St & Madison St,17
149518,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,32
149519,2013-08-03,2013-08-03,152,Lincoln Ave & Diversey Pkwy,12
149520,2013-08-03,2013-08-03,152,Lincoln Ave & Diversey Pkwy,12
149521,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,37
149523,2013-08-03,2013-08-03,25,Michigan Ave & Pearson St,27
149524,2013-08-03,2013-08-03,85,Michigan Ave & Oak St,41
149525,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,37
149526,2013-08-03,2013-08-03,25,Michigan Ave & Pearson St,28
149527,2013-08-03,2013-08-03,232,Pine Grove Ave & Addison St,26
149528,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,12
149530,2013-08-03,2013-08-03,24,Fairbanks Ct & Grand Ave,25
149531,2013-08-03,2013-08-03,94,Lincoln Ave & Armitage Ave,12
149532,2013-08-03,2013-08-03,85,Michigan Ave & Oak St,40
149533,2013-08-03,2013-08-03,94,Lincoln Ave & Armitage Ave,12
149534,2013-08-03,2013-08-03,110,State St & Erie St,46
149536,2013-08-03,2013-08-03,22,May St & Taylor St,27
149537,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,37
149538,2013-08-03,2013-08-03,22,May St & Taylor St,26
149540,2013-08-03,2013-08-03,123,California Ave & Milwaukee Ave,18
149541,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,19
149543,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,17
149545,2013-08-03,2013-08-03,29,Noble St & Milwaukee Ave,38
149549,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,17
149552,2013-08-03,2013-08-03,130,Damen Ave & Division St,49
149553,2013-08-03,2013-08-03,59,Wabash Ave & Roosevelt Rd,5
149555,2013-08-03,2013-08-03,94,Lincoln Ave & Armitage Ave,28
149556,2013-08-03,2013-08-03,25,Michigan Ave & Pearson St,24
149557,2013-08-03,2013-08-03,13,Wilton Ave & Diversey Pkwy,47
149558,2013-08-03,2013-08-03,97,Museum Campus,24
149559,2013-08-03,2013-08-03,311,Lincoln Ave & Eastwood Ave,20
149560,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,11
149561,2013-08-03,2013-08-03,22,May St & Taylor St,25
149562,2013-08-03,2013-08-03,52,Michigan Ave & Lake St,26
149563,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,16
149565,2013-08-03,2013-08-03,97,Museum Campus,24
149567,2013-08-03,2013-08-03,57,Clinton St & Roosevelt Rd,11
149568,2013-08-03,2013-08-03,13,Wilton Ave & Diversey Pkwy,45
149570,2013-08-03,2013-08-03,52,Michigan Ave & Lake St,25
149571,2013-08-03,2013-08-03,85,Michigan Ave & Oak St,37
149573,2013-08-03,2013-08-03,85,Michigan Ave & Oak St,37
149576,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,15
149578,2013-08-03,2013-08-03,30,Ashland Ave & Augusta Blvd,26
149582,2013-08-03,2013-08-03,61,Wood St & Milwaukee Ave,9
149583,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,12
149584,2013-08-03,2013-08-03,123,California Ave & Milwaukee Ave,14
149588,2013-08-03,2013-08-03,97,Museum Campus,19
149589,2013-08-03,2013-08-03,94,Lincoln Ave & Armitage Ave,25
149592,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,18
149593,2013-08-03,2013-08-03,126,Clark St & North Ave,31
149594,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,18
149597,2013-08-03,2013-08-03,126,Clark St & North Ave,31
149598,2013-08-03,2013-08-03,97,Museum Campus,19
149599,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,49
149602,2013-08-03,2013-08-03,90,Millennium Park,17
149603,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,32
149604,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,32
149605,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,45
149612,2013-08-03,2013-08-03,47,State St & Kinzie St,45
149613,2013-08-03,2013-08-03,144,Larrabee St & Webster Ave,37
149614,2013-08-03,2013-08-03,44,State St & Randolph St,37
149616,2013-08-03,2013-08-03,110,State St & Erie St,20
149617,2013-08-03,2013-08-03,47,State St & Kinzie St,46
149618,2013-08-03,2013-08-03,90,Millennium Park,26
149620,2013-08-03,2013-08-03,34,Cannon Dr & Fullerton Ave,59
149621,2013-08-03,2013-08-03,305,Western Ave & Division St,15
149630,2013-08-03,2013-08-03,152,Lincoln Ave & Diversey Pkwy,10
149633,2013-08-03,2013-08-03,157,Lake Shore Dr & Wellington Ave,1
149635,2013-08-03,2013-08-03,49,Dearborn St & Monroe St,36
149637,2013-08-03,2013-08-03,144,Larrabee St & Webster Ave,35
149639,2013-08-03,2013-08-03,36,Franklin St & Jackson Blvd,10
149640,2013-08-03,2013-08-03,279,Halsted St & 35th St,19
149641,2013-08-03,2013-08-03,47,State St & Kinzie St,13
149643,2013-08-03,2013-08-03,45,Michigan Ave & Congress Pkwy,30
149644,2013-08-03,2013-08-03,126,Clark St & North Ave,31
149645,2013-08-03,2013-08-03,85,Michigan Ave & Oak St,19
149653,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,52
149658,2013-08-03,2013-08-03,126,Clark St & North Ave,30
149663,2013-08-03,2013-08-03,59,Wabash Ave & Roosevelt Rd,33
149666,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,7
149667,2013-08-03,2013-08-03,94,Lincoln Ave & Armitage Ave,39
149668,2013-08-03,2013-08-03,279,Halsted St & 35th St,26
149672,2013-08-03,2013-08-03,94,Lincoln Ave & Armitage Ave,39
149675,2013-08-03,2013-08-03,311,Lincoln Ave & Eastwood Ave,7
149677,2013-08-03,2013-08-03,100,Orleans St & Merchandise Mart Plaza,41
149680,2013-08-03,2013-08-03,121,Blackstone Ave & Hyde Park Blvd,40
149683,2013-08-03,2013-08-03,43,Michigan Ave & Washington St,8
149684,2013-08-03,2013-08-03,34,Cannon Dr & Fullerton Ave,23
149686,2013-08-03,2013-08-03,34,Cannon Dr & Fullerton Ave,32
149689,2013-08-03,2013-08-03,86,Eckhart Park,22
149690,2013-08-03,2013-08-03,86,Eckhart Park,22
149693,2013-08-03,2013-08-03,55,Halsted St & James M Rochford St,17
149695,2013-08-03,2013-08-03,71,Morgan St & Lake St,12
149697,2013-08-03,2013-08-03,129,Blue Island Ave & 18th St,13
149698,2013-08-03,2013-08-03,157,Lake Shore Dr & Wellington Ave,59
149699,2013-08-03,2013-08-03,32,Racine Ave & Congress Pkwy,25
149701,2013-08-03,2013-08-03,129,Blue Island Ave & 18th St,12
149702,2013-08-03,2013-08-03,153,Southport Ave & Wellington Ave,57
149703,2013-08-03,2013-08-03,32,Racine Ave & Congress Pkwy,23
149706,2013-08-03,2013-08-03,126,Clark St & North Ave,14
149707,2013-08-03,2013-08-03,94,Lincoln Ave & Armitage Ave,27
149708,2013-08-03,2013-08-03,62,McCormick Place,21
149712,2013-08-03,2013-08-03,94,Lincoln Ave & Armitage Ave,25
149713,2013-08-03,2013-08-03,62,McCormick Place,19
149714,2013-08-03,2013-08-03,43,Michigan Ave & Washington St,6
149715,2013-08-03,2013-08-03,43,Michigan Ave & Washington St,5
149716,2013-08-03,2013-08-03,126,Clark St & North Ave,35
149717,2013-08-03,2013-08-03,126,Clark St & North Ave,35
149718,2013-08-03,2013-08-03,144,Larrabee St & Webster Ave,29
149719,2013-08-03,2013-08-03,85,Michigan Ave & Oak St,47
149720,2013-08-03,2013-08-03,279,Halsted St & 35th St,47
149721,2013-08-03,2013-08-03,33,State St & Van Buren St,41
149722,2013-08-03,2013-08-03,126,Clark St & North Ave,23
149724,2013-08-03,2013-08-03,93,Sheffield Ave & Willow St,23
149725,2013-08-03,2013-08-03,53,Wells St & Erie St,16
149726,2013-08-03,2013-08-03,25,Michigan Ave & Pearson St,22
149727,2013-08-03,2013-08-03,229,Southport Ave & Roscoe St,52
149728,2013-08-03,2013-08-03,59,Wabash Ave & Roosevelt Rd,59
149729,2013-08-03,2013-08-03,158,Milwaukee Ave & Wabansia Ave,31
149730,2013-08-03,2013-08-03,59,Wabash Ave & Roosevelt Rd,48
149731,2013-08-03,2013-08-03,25,Michigan Ave & Pearson St,23
149732,2013-08-03,2013-08-03,59,Wabash Ave & Roosevelt Rd,48
149733,2013-08-03,2013-08-03,176,Clark St & Elm St,23
149734,2013-08-03,2013-08-03,157,Lake Shore Dr & Wellington Ave,56
149735,2013-08-03,2013-08-03,90,Millennium Park,28
149736,2013-08-03,2013-08-03,153,Southport Ave & Wellington Ave,7
149737,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,41
149741,2013-08-03,2013-08-03,94,Lincoln Ave & Armitage Ave,30
149742,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,39
149745,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,39
149746,2013-08-03,2013-08-03,118,Sedgwick St & North Ave,44
149749,2013-08-03,2013-08-03,51,Clark St & Randolph St,10
149751,2013-08-03,2013-08-03,53,Wells St & Erie St,13
149752,2013-08-03,2013-08-03,158,Milwaukee Ave & Wabansia Ave,28
149754,2013-08-03,2013-08-03,24,Fairbanks Ct & Grand Ave,32
149757,2013-08-03,2013-08-03,90,Millennium Park,33
149761,2013-08-03,2013-08-03,5,State St & Harrison St,44
149762,2013-08-03,2013-08-03,100,Orleans St & Merchandise Mart Plaza,58
149763,2013-08-03,2013-08-03,24,Fairbanks Ct & Grand Ave,32
149765,2013-08-03,2013-08-03,5,State St & Harrison St,44
149766,2013-08-03,2013-08-03,173,Mies van der Rohe Way & Chicago Ave,20
149767,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,38
149768,2013-08-03,2013-08-03,173,Mies van der Rohe Way & Chicago Ave,19
149769,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,38
149770,2013-08-03,2013-08-03,153,Southport Ave & Wellington Ave,26
149771,2013-08-03,2013-08-03,52,Michigan Ave & Lake St,16
149772,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,39
149773,2013-08-03,2013-08-03,250,Ashland Ave & Wellington Ave,14
149774,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,14
149775,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,52
149777,2013-08-03,2013-08-03,97,Museum Campus,23
149778,2013-08-03,2013-08-03,176,Clark St & Elm St,22
149782,2013-08-03,2013-08-03,13,Wilton Ave & Diversey Pkwy,1
149783,2013-08-03,2013-08-03,115,Sheffield Ave & Wellington Ave,16
149785,2013-08-03,2013-08-03,115,Sheffield Ave & Wellington Ave,15
149789,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,50
149790,2013-08-03,2013-08-03,13,Wilton Ave & Diversey Pkwy,19
149791,2013-08-03,2013-08-03,13,Wilton Ave & Diversey Pkwy,20
149792,2013-08-03,2013-08-03,13,Wilton Ave & Diversey Pkwy,0
149794,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,45
149798,2013-08-03,2013-08-03,85,Michigan Ave & Oak St,24
149800,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,3
149801,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,45
149802,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,45
149803,2013-08-03,2013-08-03,130,Damen Ave & Division St,20
149804,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,44
149806,2013-08-03,2013-08-03,97,Museum Campus,28
149807,2013-08-03,2013-08-03,153,Southport Ave & Wellington Ave,23
149808,2013-08-03,2013-08-03,157,Lake Shore Dr & Wellington Ave,50
149809,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,2
149810,2013-08-03,2013-08-03,97,Museum Campus,28
149812,2013-08-03,2013-08-03,153,Southport Ave & Wellington Ave,23
149816,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,43
149817,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,0
149818,2013-08-03,2013-08-03,176,Clark St & Elm St,21
149819,2013-08-03,2013-08-03,90,Millennium Park,29
149820,2013-08-03,2013-08-03,97,Museum Campus,31
149821,2013-08-03,2013-08-03,249,Montrose Harbor,27
149822,2013-08-03,2013-08-03,90,Millennium Park,29
149823,2013-08-03,2013-08-04,13,Wilton Ave & Diversey Pkwy,40
149825,2013-08-03,2013-08-03,176,Clark St & Elm St,19
149827,2013-08-03,2013-08-03,59,Wabash Ave & Roosevelt Rd,28
149829,2013-08-03,2013-08-03,153,Southport Ave & Wellington Ave,28
149830,2013-08-03,2013-08-03,97,Museum Campus,9
149832,2013-08-03,2013-08-03,52,Michigan Ave & Lake St,27
149833,2013-08-03,2013-08-03,77,Clinton St & Madison St,16
149836,2013-08-03,2013-08-03,29,Noble St & Milwaukee Ave,8
149837,2013-08-03,2013-08-03,43,Michigan Ave & Washington St,18
149839,2013-08-03,2013-08-04,150,Fort Dearborn Dr & 31st St,30
149840,2013-08-03,2013-08-04,150,Fort Dearborn Dr & 31st St,30
149841,2013-08-03,2013-08-03,77,Clinton St & Madison St,15
149842,2013-08-03,2013-08-03,118,Sedgwick St & North Ave,38
149844,2013-08-03,2013-08-03,97,Museum Campus,23
149846,2013-08-03,2013-08-03,13,Wilton Ave & Diversey Pkwy,33
149847,2013-08-03,2013-08-03,47,State St & Kinzie St,13
149848,2013-08-03,2013-08-03,106,State St & Pearson St,2
149851,2013-08-03,2013-08-03,13,Wilton Ave & Diversey Pkwy,33
149852,2013-08-03,2013-08-03,44,State St & Randolph St,17
149854,2013-08-03,2013-08-03,90,Millennium Park,25
149855,2013-08-03,2013-08-03,126,Clark St & North Ave,14
149856,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,26
149857,2013-08-03,2013-08-03,75,Canal St & Jackson Blvd,29
149858,2013-08-03,2013-08-03,166,Ashland Ave & Wrightwood Ave,29
149859,2013-08-03,2013-08-03,44,State St & Randolph St,16
149860,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,34
149861,2013-08-03,2013-08-03,62,McCormick Place,23
149863,2013-08-03,2013-08-03,157,Lake Shore Dr & Wellington Ave,44
149864,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,43
149866,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,42
149867,2013-08-03,2013-08-03,58,Ashland Ave & Armitage Ave,14
149868,2013-08-03,2013-08-03,181,LaSalle St & Illinois St,9
149869,2013-08-03,2013-08-03,181,LaSalle St & Illinois St,19
149870,2013-08-03,2013-08-03,157,Lake Shore Dr & Wellington Ave,21
149871,2013-08-03,2013-08-03,30,Ashland Ave & Augusta Blvd,35
149872,2013-08-03,2013-08-03,58,Ashland Ave & Armitage Ave,15
149874,2013-08-03,2013-08-03,157,Lake Shore Dr & Wellington Ave,20
149875,2013-08-03,2013-08-03,5,State St & Harrison St,35
149877,2013-08-03,2013-08-03,97,Museum Campus,25
149878,2013-08-03,2013-08-03,97,Museum Campus,49
149879,2013-08-03,2013-08-03,174,Canal St & Madison St,1
149881,2013-08-03,2013-08-03,5,State St & Harrison St,35
149882,2013-08-03,2013-08-03,181,LaSalle St & Illinois St,18
149885,2013-08-03,2013-08-03,52,Michigan Ave & Lake St,36
149886,2013-08-03,2013-08-03,36,Franklin St & Jackson Blvd,18
149887,2013-08-03,2013-08-03,181,LaSalle St & Illinois St,17
149889,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,58
149890,2013-08-03,2013-08-03,181,LaSalle St & Illinois St,17
149891,2013-08-03,2013-08-03,150,Fort Dearborn Dr & 31st St,59
149892,2013-08-03,2013-08-03,112,Green St & Randolph St,10
149893,2013-08-03,2013-08-03,150,Fort Dearborn Dr & 31st St,0
149894,2013-08-03,2013-08-03,52,Michigan Ave & Lake St,35
149895,2013-08-03,2013-08-03,115,Sheffield Ave & Wellington Ave,8
149896,2013-08-03,2013-08-03,115,Sheffield Ave & Wellington Ave,7
149897,2013-08-03,2013-08-03,59,Wabash Ave & Roosevelt Rd,17
149898,2013-08-03,2013-08-03,181,LaSalle St & Illinois St,19
149901,2013-08-03,2013-08-03,85,Michigan Ave & Oak St,14
149905,2013-08-03,2013-08-03,85,Michigan Ave & Oak St,13
149906,2013-08-03,2013-08-03,153,Southport Ave & Wellington Ave,26
149908,2013-08-03,2013-08-03,157,Lake Shore Dr & Wellington Ave,40
149909,2013-08-03,2013-08-03,116,Western Ave & Winnebago Ave,17
149911,2013-08-03,2013-08-03,118,Sedgwick St & North Ave,20
149913,2013-08-03,2013-08-03,43,Michigan Ave & Washington St,7
149915,2013-08-03,2013-08-03,43,Michigan Ave & Washington St,6
149916,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,33
149917,2013-08-03,2013-08-03,44,State St & Randolph St,9
149918,2013-08-03,2013-08-03,118,Sedgwick St & North Ave,19
149919,2013-08-03,2013-08-03,116,Western Ave & Winnebago Ave,16
149920,2013-08-03,2013-08-03,250,Ashland Ave & Wellington Ave,56
149921,2013-08-03,2013-08-03,328,Ellis Ave & 58th St,15
149922,2013-08-03,2013-08-03,68,Clinton St & Tilden St,19
149923,2013-08-03,2013-08-03,71,Morgan St & Lake St,23
149924,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,43
149925,2013-08-03,2013-08-03,173,Mies van der Rohe Way & Chicago Ave,18
149926,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,42
149927,2013-08-03,2013-08-03,173,Mies van der Rohe Way & Chicago Ave,17
149928,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,8
149930,2013-08-03,2013-08-03,173,Mies van der Rohe Way & Chicago Ave,17
149931,2013-08-03,2013-08-03,153,Southport Ave & Wellington Ave,24
149932,2013-08-03,2013-08-03,36,Franklin St & Jackson Blvd,15
149935,2013-08-03,2013-08-03,34,Cannon Dr & Fullerton Ave,19
149936,2013-08-03,2013-08-03,174,Canal St & Madison St,10
149937,2013-08-03,2013-08-03,144,Larrabee St & Webster Ave,11
149939,2013-08-03,2013-08-03,59,Wabash Ave & Roosevelt Rd,4
149941,2013-08-03,2013-08-03,144,Larrabee St & Webster Ave,49
149943,2013-08-03,2013-08-03,114,Sheffield Ave & Addison St,25
149947,2013-08-03,2013-08-03,162,Damen Ave & Wellington Ave,34
149948,2013-08-03,2013-08-03,88,May St & Randolph St,18
149949,2013-08-03,2013-08-03,85,Michigan Ave & Oak St,27
149950,2013-08-03,2013-08-03,85,Michigan Ave & Oak St,27
149952,2013-08-03,2013-08-03,250,Ashland Ave & Wellington Ave,35
149954,2013-08-03,2013-08-03,33,State St & Van Buren St,30
149958,2013-08-03,2013-08-03,157,Lake Shore Dr & Wellington Ave,27
149959,2013-08-03,2013-08-03,90,Millennium Park,20
149962,2013-08-03,2013-08-03,74,Kingsbury St & Erie St,14
149963,2013-08-03,2013-08-03,55,Halsted St & James M Rochford St,11
149967,2013-08-03,2013-08-03,157,Lake Shore Dr & Wellington Ave,26
149970,2013-08-03,2013-08-03,55,Halsted St & James M Rochford St,11
149971,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,23
149972,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,23
149973,2013-08-03,2013-08-03,56,Desplaines St & Kinzie St,14
149974,2013-08-03,2013-08-03,61,Wood St & Milwaukee Ave,23
149976,2013-08-03,2013-08-03,90,Millennium Park,18
149980,2013-08-03,2013-08-03,157,Lake Shore Dr & Wellington Ave,31
149981,2013-08-03,2013-08-03,59,Wabash Ave & Roosevelt Rd,34
149982,2013-08-03,2013-08-03,311,Lincoln Ave & Eastwood Ave,30
149983,2013-08-03,2013-08-03,34,Cannon Dr & Fullerton Ave,38
149984,2013-08-03,2013-08-03,157,Lake Shore Dr & Wellington Ave,30
149985,2013-08-03,2013-08-03,71,Morgan St & Lake St,26
149986,2013-08-03,2013-08-03,141,Clark St & Lincoln Ave,27
149988,2013-08-03,2013-08-03,34,Cannon Dr & Fullerton Ave,39
149991,2013-08-03,2013-08-03,55,Halsted St & James M Rochford St,8
149992,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,28
149994,2013-08-03,2013-08-03,59,Wabash Ave & Roosevelt Rd,31
150000,2013-08-03,2013-08-03,114,Sheffield Ave & Addison St,14
150001,2013-08-03,2013-08-03,173,Mies van der Rohe Way & Chicago Ave,39
150003,2013-08-03,2013-08-03,118,Sedgwick St & North Ave,56
150004,2013-08-03,2013-08-03,114,Sheffield Ave & Addison St,13
150005,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,6
150008,2013-08-03,2013-08-03,61,Wood St & Milwaukee Ave,19
150009,2013-08-03,2013-08-03,85,Michigan Ave & Oak St,18
150010,2013-08-03,2013-08-03,97,Museum Campus,29
150013,2013-08-03,2013-08-03,27,Larrabee St & North Ave,12
150014,2013-08-03,2013-08-03,47,State St & Kinzie St,12
150017,2013-08-03,2013-08-03,173,Mies van der Rohe Way & Chicago Ave,38
150019,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,23
150020,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,23
150022,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,24
150023,2013-08-03,2013-08-03,250,Ashland Ave & Wellington Ave,23
150024,2013-08-03,2013-08-03,97,Museum Campus,14
150025,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,34
150027,2013-08-03,2013-08-03,164,Franklin St & Lake St,34
150028,2013-08-03,2013-08-03,348,California Ave & 21st St,34
150029,2013-08-03,2013-08-03,126,Clark St & North Ave,24
150036,2013-08-03,2013-08-03,17,Wood St & Division St,34
150038,2013-08-03,2013-08-03,36,Franklin St & Jackson Blvd,11
150039,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,48
150040,2013-08-03,2013-08-03,130,Damen Ave & Division St,13
150044,2013-08-03,2013-08-03,90,Millennium Park,24
150046,2013-08-03,2013-08-03,43,Michigan Ave & Washington St,32
150047,2013-08-03,2013-08-03,43,Michigan Ave & Washington St,28
150048,2013-08-03,2013-08-03,114,Sheffield Ave & Addison St,46
150049,2013-08-03,2013-08-03,163,Paulina St & Diversey Pkwy,25
150050,2013-08-03,2013-08-03,114,Sheffield Ave & Addison St,45
150051,2013-08-03,2013-08-03,73,Jefferson St & Monroe St,24
150057,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,46
150058,2013-08-03,2013-08-03,93,Sheffield Ave & Willow St,3
150059,2013-08-03,2013-08-03,144,Larrabee St & Webster Ave,22
150061,2013-08-03,2013-08-03,144,Larrabee St & Webster Ave,22
150062,2013-08-03,2013-08-03,183,Damen Ave & Augusta Blvd,32
150064,2013-08-03,2013-08-03,185,Stave St & Armitage Ave,6
150065,2013-08-03,2013-08-03,252,Greenwood Ave & 47th St,5
150066,2013-08-03,2013-08-03,183,Damen Ave & Augusta Blvd,32
150068,2013-08-03,2013-08-03,185,Stave St & Armitage Ave,4
150069,2013-08-03,2013-08-03,76,Lake Shore Dr & Monroe St,11
150070,2013-08-03,2013-08-03,59,Wabash Ave & Roosevelt Rd,4
150074,2013-08-03,2013-08-03,165,Clark St & Waveland Ave,25
150075,2013-08-03,2013-08-03,165,Clark St & Waveland Ave,25
150076,2013-08-03,2013-08-03,126,Clark St & North Ave,34
150077,2013-08-03,2013-08-03,17,Wood St & Division St,22
150078,2013-08-03,2013-08-03,114,Sheffield Ave & Addison St,6
150079,2013-08-03,2013-08-03,85,Michigan Ave & Oak St,20
150080,2013-08-03,2013-08-03,114,Sheffield Ave & Addison St,6
150082,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,22
150083,2013-08-03,2013-08-03,93,Sheffield Ave & Willow St,56
150086,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,22
150089,2013-08-03,2013-08-03,85,Michigan Ave & Oak St,17
150090,2013-08-03,2013-08-03,20,Sheffield Ave & Kingsbury St,5
150092,2013-08-03,2013-08-03,90,Millennium Park,11
150093,2013-08-03,2013-08-03,90,Millennium Park,3
150098,2013-08-03,2013-08-03,46,Wells St & Walton St,55
150099,2013-08-03,2013-08-03,90,Millennium Park,19
150103,2013-08-03,2013-08-03,46,Wells St & Walton St,57
150105,2013-08-03,2013-08-03,25,Michigan Ave & Pearson St,10
150106,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,17
150108,2013-08-03,2013-08-03,20,Sheffield Ave & Kingsbury St,3
150109,2013-08-03,2013-08-03,25,Michigan Ave & Pearson St,10
150111,2013-08-03,2013-08-03,34,Cannon Dr & Fullerton Ave,27
150114,2013-08-03,2013-08-03,90,Millennium Park,18
150116,2013-08-03,2013-08-03,17,Wood St & Division St,27
150117,2013-08-03,2013-08-03,34,Cannon Dr & Fullerton Ave,26
150118,2013-08-03,2013-08-03,126,Clark St & North Ave,31
150120,2013-08-03,2013-08-03,73,Jefferson St & Monroe St,18
150121,2013-08-03,2013-08-03,126,Clark St & North Ave,31
150123,2013-08-03,2013-08-03,85,Michigan Ave & Oak St,24
150125,2013-08-03,2013-08-03,126,Clark St & North Ave,19
150129,2013-08-03,2013-08-03,97,Museum Campus,10
150132,2013-08-03,2013-08-03,126,Clark St & North Ave,26
150135,2013-08-03,2013-08-03,17,Wood St & Division St,37
150136,2013-08-03,2013-08-03,85,Michigan Ave & Oak St,22
150137,2013-08-03,2013-08-03,43,Michigan Ave & Washington St,25
150140,2013-08-03,2013-08-04,144,Larrabee St & Webster Ave,46
150141,2013-08-03,2013-08-03,144,Larrabee St & Webster Ave,16
150142,2013-08-03,2013-08-03,126,Clark St & North Ave,24
150144,2013-08-03,2013-08-03,126,Clark St & North Ave,24
150145,2013-08-03,2013-08-03,126,Clark St & North Ave,22
150146,2013-08-03,2013-08-03,94,Lincoln Ave & Armitage Ave,26
150147,2013-08-03,2013-08-03,74,Kingsbury St & Erie St,32
150148,2013-08-03,2013-08-03,34,Cannon Dr & Fullerton Ave,52
150149,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,3
150151,2013-08-03,2013-08-03,99,Lake Shore Dr & Ohio St,15
150152,2013-08-03,2013-08-03,57,Clinton St & Roosevelt Rd,10
150155,2013-08-03,2013-08-03,26,McClurg Ct & Illinois St,3
150156,2013-08-03,2013-08-03,57,Clinton St & Roosevelt Rd,9
150157,2013-08-03,2013-08-03,97,Museum Campus,13
150159,2013-08-03,2013-08-03,157,Lake Shore Dr & Wellington Ave,4
150161,2013-08-03,2013-08-03,34,Cannon Dr & Fullerton Ave,20
150162,2013-08-03,2013-08-03,157,Lake Shore Dr & Wellington Ave,36
